Name,Set code,Language,Quantity
Scavenger Grounds,PIP,de,1
Scholar of New Horizons,BRC,de,1
Scion of Halaster,CLB,de,2
Scorching Dragonfire,FDN,de,1
Scorn-Blade Berserker,MOM,en,1
Scorpion Sentinel,FIN,de,3
Scour for Scrap,EOE,de,2
Scoured Barrens,DFT,de,2
Scoured Barrens,FDN,de,1
Scout for Survivors,EOE,de,1
Scrap,TBRC,de,2
Scrap Compactor,DFT,de,1
Scrapshooter,BLB,de,1
Scrapwork Mutt,BRO,de,1
Scrapwork Rager,BRO,de,1
Scrapyard Steelbreaker,NEO,en,1
Screams from Within,DST,de,1
Scroll of Isildur,LTR,de,1
Scrounge for Eternity,EOE,de,1
Scrounging Skyray,DFT,de,2
Sculpting Steel,MOC,de,1
Scuttlemutt,M20,de,1
Scuttling Death,MM2,de,4
Sea Monster,9ED,de,1
Seal of Doom,MM3,de,1
Seal of Primordium,TSR,de,1
Seam Rip,EOE,de,2
Search the City,RTR,de,1
Seasoned Marshal,DDF,de,1
Seat of the Synod,BRC,de,2
Seat of the Synod,C18,de,2
Seat of the Synod,EOC,de,1
Secluded Courtyard,FDN,de,1
Secluded Starforge,EOE,de,1
Secluded Steppe,EOC,de,1
Second Sight,DST,de,1
Secret Door,AFR,en,1
Seedpod Squire,BLB,de,1
Seedship Agrarian,EOE,de,2
Seedship Impact,EOE,de,3
Segovian Angel,MH1,en,1
Seize the Spoils,FDN,de,1
Seize the Storm,INR,de,1
Sejiri Refuge,KHC,en,1
Sejiri Shelter // Sejiri Glacier,ZNR,en,1
Selesnya Guildmage,CLU,de,1
Selesnya Sanctuary,CLU,de,2
Selfcraft Mechan,EOE,de,2
Selfless Samurai,NEO,en,2
Selfless Spirit,TDC,de,1
"Sephiroth, Fabled SOLDIER // Sephiroth, One-Winged Angel",FIN,de,1
"Sephiroth, One-Winged Angel Emblem",TFIN,de,1
Sepulchral Primordial,FIC,de,1
Serah Farron // Crystallized Serah,FIN,de,1
Seraph of Dawn,CMR,en,1
Seraph Sanctuary,DDQ,de,1
Serpent Skin,CHK,de,1
Serpent Warrior,9ED,de,1
Serra Angel,FDN,en,1
Serra the Benevolent,MH1,en,1
Serra's Guardian,M20,en,1
Servo,TBRC,de,6
Servo Schematic,BRC,de,1
Settlement,TPIP,de,2
"Setzer, Wandering Gambler",FIC,de,1
Sever the Bloodline,INR,en,1
Sewerdreg,RAV,de,1
Shadow Lance,GPT,de,1
"Shadow, Mysterious Assassin",FIC,de,1
Shadowblood Ridge,BRC,de,1
Shadowblood Ridge,DSC,de,1
Shadowblood Ridge,FIC,de,1
"Shadowheart, Dark Justiciar",CLB,de,1
Shadowy Backstreet,MKM,de,1
Shameless Charlatan,CLB,de,1
"Shantotto, Tactician Magician",FIN,de,1
Shapeshifter,TC18,de,1
Shard Volley,MOR,de,1
Sharding Sphinx,MOC,de,1
"Sharlayan, Nation of Scholars",FIN,de,1
Sharpshooter Elf,CLB,de,1
Sharuum the Hegemon,2XM,de,1
Shatter the Source,MOM,en,1
Shattered Angel,MOC,en,1
Shattered Wings,EOE,de,3
Shefet Archfiend,DFT,de,1
Shelob's Ambush,LTR,de,1
Sheltered Thicket,PIP,de,1
Shimmer Dragon,MKC,de,1
Shineshadow Snarl,FIC,de,1
Shineshadow Snarl,FIC,en,1
Shinra Reinforcements,FIN,de,2
Shipwreck Marsh,INR,de,1
"Shisato, Whispering Hunter",CHK,de,1
Shivan Dragon,FDN,de,1
Shivan Reef,EOC,de,1
Shock,9ED,de,4
Shoot Down,BRO,de,1
Shore Up,BLB,de,1
Short Circuit,NEO,en,1
Shortcut Seeker,AFR,en,1
Shrieking Grotesque,GPT,de,2
Shuko,BOK,de,1
Shuriken,BOK,de,1
Sibsig Appraiser,TDM,de,2
Sidequest: Catch a Fish // Cooking Campsite,FIN,de,1
"Sidequest: Play Blitzball // World Champion, Celestial Weapon",FIN,de,1
Siege Zombie,INR,de,1
"Siegfried, Famed Swordsman",FIC,de,1
Sift,2XM,de,2
Sigarda's Splendor,MID,en,1
Sigarda's Vanguard,MIC,en,1
Sigil of Myrkul,CLB,de,1
Sigil of Valor,BRR,de,1
"Silas Renn, Seeker Adept",BRC,de,1
Silent-Chant Zubera,CHK,de,1
Silhana Ledgewalker,OTC,de,1
Silhana Starfletcher,GPT,de,2
Silken Strength,DFT,de,1
Silkwing Scout,DIS,de,1
Silver Myr,NEC,de,1
Silver Shroud Costume,PIP,de,1
Silver-Fur Master,NEO,en,1
Silverbluff Bridge,BRC,de,1
Silverbluff Bridge,EOC,de,1
Simian Spirit Guide,A25,de,2
Simic Basilisk,DIS,de,1
Simic Growth Chamber,DSC,de,1
Simic Initiate,MM2,de,1
Simic Ragworm,DIS,de,1
Simic Signet,RVR,de,3
Sinew Sliver,CMM,de,2
Single Combat,PIP,de,1
Sinister Cryologist,EOE,de,4
Sinkhole Surveyor,TDM,de,1
Sinstriker's Will,GPT,de,1
Sire of the Storm,VOC,de,1
"Sivriss, Nightmare Speaker",CLB,de,2
Skarrgan Pit-Skulk,GK2,de,1
Skeleton,TCLB,de,2
Skeleton Archer,FDN,de,1
Skred,CSP,de,2
Skullcage,ARC,de,1
Skullclamp,BRC,de,1
Skullclamp,MOC,de,1
Skullmead Cauldron,DIS,de,1
Skullport Merchant,CLB,de,1
Skullwinder,CLB,de,1
Sky Diamond,CLB,de,1
Sky Hussar,RVR,de,2
Skybox Ferry,DFT,de,2
Skyclave Aerialist // Skyclave Invader,MOM,en,1
Skycloud Expanse,CMM,de,1
Skycloud Expanse,EOC,de,1
Skycloud Expanse,FIC,en,1
Skycloud Expanse,NCC,de,1
Skycrash,DFT,de,1
Skyhunter Patrol,DDG,de,1
Skyhunter Prowler,10E,de,3
Skyhunter Skirmisher,MM2,de,1
Skyraker Giant,FDN,de,1
Skyreach Manta,MM2,de,1
Skyrider Trainee,GPT,de,1
Skyscribing,CMD,de,1
Skyserpent Seeker,DFT,de,2
Skyship Buccaneer,FDN,de,1
Skystinger,EOE,de,3
Skystreak Engineer,DFT,de,4
Slagdrill Scrapper,EOE,de,3
Slash of Light,FIN,de,1
Slaughter the Strong,CLB,de,1
Slaughterhouse Bouncer,DIS,de,2
Sleight of Hand,UMA,de,1
Slick Imitator,DFT,de,1
Slip On the Ring,LTR,de,1
Slip On the Ring,LTR,en,1
Slith Ascendant,CMR,de,1
Slith Bloodletter,MRD,de,1
Sliver,TEOE,de,3
"Slobad, Goblin Tinkerer",BRC,de,1
Smelting Vat,BRC,de,1
Smoldering Marsh,BRC,de,1
Smoldering Marsh,DSC,de,1
Smoldering Marsh,FIC,de,1
Snakeskin Veil,FDN,de,1
Snapping Drake,10E,de,2
Snort,FIC,de,1
Snow Villiers,FIN,de,1
Snowmelt Stag,TDM,de,2
Snuff Out,FIC,en,1
Snuff Out,GVL,de,1
Soilshaper,CHK,de,3
Sokenzan Bruiser,CHK,de,2
Sokenzan Smelter,NEO,en,1
"Sokenzan, Crucible of Defiance",NEO,en,1
Sol Ring,BRC,de,2
Sol Ring,DRC,de,1
Sol Ring,EOC,de,1
Sol Ring,FIC,de,1
Sol Ring,FIC,en,1
Sol Ring,PIP,de,1
Solar Array,EOC,de,1
Soldier,TFDN,de,3
Soldier,TTDM,de,2
Soldier,TTDM,en,2
Soldier of the Grey Host,LTR,en,1
Soldier Replica,MRD,de,1
Solemn Simulacrum,DRC,de,1
Solemn Simulacrum,DSC,de,1
Solemn Simulacrum,FIC,de,1
Somber Hoverguard,MM2,de,2
Sonar Strike,BLB,de,1
Sonic Screwdriver,WHO,en,1
Sontaran General,WHO,de,1
Soratami Cloudskater,CHK,de,5
Soratami Mirror-Guard,CHK,de,4
Soratami Rainshaper,CHK,de,2
Soratami Savant,CHK,de,1
Soratami Seer,CHK,de,1
Sorceress's Schemes,FIN,de,1
Soul of Magma,CHK,de,2
Soul Warden,MM3,de,1
Soul-Guide Lantern,EOC,de,1
Soul-Shackled Zombie,FDN,de,1
Soulcipher Board // Cipherbound Spirit,INR,de,1
Soulknife Spy,AFR,en,1
Soulsworn Jury,DIS,de,6
Sower of Chaos,FDN,de,2
Space-Time Anomaly,EOE,de,3
Sparkmage Apprentice,RAV,de,1
Spawnwrithe,DDM,en,1
Speaker of the Heavens,M21,en,1
Specimen Freighter,EOE,de,1
Specter's Shroud,DST,de,1
Spectral Interference,DFT,de,3
Spectral Sailor,FDN,de,1
Spectral Shepherd,INR,de,1
Spell Pierce,DFT,de,1
Spell Queller,INR,de,1
Spellbinder,DST,de,1
Spellgyre,BLB,de,1
Sphinx of Uthuun,CMR,en,1
Sphinx's Revelation,BRC,de,1
Spider,TAFR,en,1
Spikeshell Harrier,DFT,de,1
Spiketail Hatchling,10E,de,1
Spin Out,DFT,de,3
Spine of Ish Sah,BRC,de,1
Spined Wurm,8ED,de,1
Spire Garden,CLB,de,1
Spire Golem,JVC,de,1
Spire Mechcycle,DFT,de,2
Spire of Industry,DRC,de,1
Spire of Industry,EOC,de,1
Spirit,TFIC,en,2
Spirit,TINR,de,1
Spirit,TNEO,en,1
Spirit,TTDM,de,6
Spirit Link,8ED,de,2
Spirited Companion,NEO,en,1
Spitfire Lagac,FDN,de,3
Spitting Sliver,PLC,de,2
Split the Party,AFR,en,1
Split the Spoils,CLB,de,1
Sporeback Troll,DIS,de,3
Spotcycle Scouter,DFT,de,3
Spotter Thopter,BRO,de,1
Springjack Knight,LRW,de,1
Squad Rallier,FDN,de,3
Squall Drifter,CSP,de,1
"Squall, SeeD Mercenary",FIN,de,2
Squealing Devil,DIS,de,1
Squelch,CHK,de,1
Squire's Lightblade,EOE,de,4
Squirrel,TBLB,de,1
Squirrel,TPIP,de,2
Squirrel Nest,PIP,de,1
Stab,FDN,de,1
Stalking Vengeance,RVR,de,1
Stall Out,DFT,de,1
Stampeding Scurryfoot,DFT,de,2
Stand Together,DST,de,1
Starbreach Whale,EOE,de,2
Starfield Vocalist,EOE,de,1
Starfighter Pilot,EOE,de,3
Starlight Snare,FDN,de,1
Starnheim Unleashed,KHM,en,1
Starport Security,EOE,de,3
Starry-Eyed Skyrider,TDM,de,1
Stasis Field,MOM,en,1
Static Net,BRO,de,1
Static Snare,TDM,de,1
Station Monitor,EOE,de,1
Staunch Defenders,8ED,de,1
Steadfast Unicorn,CLB,de,1
Steamcore Weird,DDJ,de,1
Steampath Charger,BLB,de,1
Steel Exemplar,BRO,de,1
Steel Hellkite,FDN,de,1
Steel Overseer,C21,de,1
Steel Overseer,EOC,de,1
Steel Seraph,BRO,de,1
Steelclad Spirit,VOW,de,1
Steeling Stance,DIS,de,4
Steelshaper's Gift,CMM,de,1
Steelswarm Operator,EOE,de,2
Stern Lesson,BRO,de,1
Stern Scolding,LTR,en,1
Stew the Coneys,LTR,de,1
Sticky Fingers,PIP,de,1
Stinkweed Imp,RAV,de,1
Stitch Together,C18,en,1
Stitch Together,FIC,de,1
Stitcher's Supplier,FIC,de,1
Stoic Ephemera,GK2,de,2
Stone Rain,9ED,de,2
Stoneskin,CLB,de,1
Stonespeaker Crystal,CLB,de,2
Storm Crow,9ED,de,1
Storm Fleet Spy,FDN,de,1
Storm King's Thunder,CLB,de,1
Stormcarved Coast,INR,de,2
Stormchaser's Talent,BLB,de,1
Stormplain Detainment,TDM,de,1
Storyweave,NEO,en,1
Strago and Relm,FIC,de,1
Strands of Undeath,2X2,de,1
Streaking Oilgorger,DFT,de,2
Street Savvy,DIS,de,1
Street Urchin,CLB,de,2
Streetbreaker Wurm,GPT,de,1
Streetwise Negotiator,MOM,en,1
Strength Bobblehead,PIP,en,1
Strength of Arms,INR,de,2
Strionic Resonator,BRC,de,1
Strix Lookout,FDN,de,1
Stroke of Midnight,TDC,de,1
Stromkirk Bloodthief,FDN,de,1
Strong Back,PIP,de,1
Struggle for Sanity,CHK,de,1
Stuck in Summoner's Sanctum,FIN,de,1
"Student of Elements // Tobita, Master of Winds",CHK,de,2
Stunning Strike,CLB,de,1
Sublime Epiphany,FIC,en,1
Sugar Coat,BLB,de,1
Sulfur Falls,YEOE,de,1
Sulfurous Springs,FIC,de,1
Sultai Devotee,TDM,de,1
Sultai Devotee,TDM,en,1
Sultai Monument,TDM,en,1
Summit Intimidator,TDM,de,3
Summit Intimidator,TDM,en,1
Summon Undead,CLB,de,2
Summon: Anima,FIN,de,1
Summon: Choco/Mog,FIN,de,2
Summon: Esper Ramuh,FIN,de,1
Summon: Esper Valigarmanda,FIC,de,1
Summon: Fat Chocobo,FIN,de,2
Summon: G.F. Ifrit,FIN,de,2
Summon: Good King Mog XII,FIC,en,1
Summon: Primal Garuda,FIN,de,1
Summon: Primal Odin,FIN,de,1
Summon: Shiva,FIN,de,1
Summon: Shiva,FIN,en,1
Summoner's Pact,TSR,de,1
Summoner's Sending,FIC,en,1
Sun Titan,FIC,de,1
Sunbeam Spellbomb,MRD,de,2
Sunbillow Verge,DFT,de,1
"Sundial, Dawn Tyrant",DFT,de,2
Sundown Pass,INR,de,1
Sunforger,CMR,de,1
Sungrass Prairie,PIP,de,1
"Sunhome, Fortress of the Legion",OTC,de,1
Sunken Hollow,BRC,de,1
Sunken Hollow,DRC,de,1
Sunken Hollow,FIC,en,1
Sunken Ruins,FIC,en,1
Sunlance,TSR,de,1
Sunlit Marsh,FIC,de,1
Sunlit Marsh,FIC,en,1
Sunpetal Grove,PIP,de,1
Sunscorched Divide,FIC,de,1
Sunscorched Divide,PIP,de,1
Sunset Strikemaster,TDM,de,1
Sunstar Chaplain,EOE,de,1
Sunstar Expansionist,EOE,de,3
Sunstar Lightsmith,EOE,de,1
Suntail Hawk,9ED,de,3
Super Mutant Scavenger,PIP,de,1
Suplex,FIN,de,2
Sure Strike,FDN,de,1
Surge Conductor,EOC,de,1
Surge of Salvation,MOM,en,1
Surging Aether,CSP,de,6
Surging Dementia,CSP,de,1
Surging Sentinels,CSP,de,4
Survey Mechan,EOE,de,1
Survivor of Korlis,BRO,de,2
Suspicious Shambler,FDN,de,1
Susurian Dirgecraft,EOE,de,1
Susurian Voidborn,EOE,de,1
"Svogthos, the Restless Tomb",CM2,de,2
Swab Goblin,FDN,de,1
Swallowed by Leviathan,FIN,de,1
Swallowing Plague,CHK,de,2
Swamp,MOM,en,1
Swan Song,EOC,de,1
Swarm Culler,EOE,de,2
Swarming of Moria,LTR,de,1
Swell of Courage,DDF,de,1
Swift Silence,DIS,de,1
Swiftblade Vindicator,FDN,de,1
Swiftfoot Boots,BRC,de,1
Swiftfoot Boots,FIC,de,1
Swiftfoot Boots,PIP,de,1
Swiftgear Drake,BRO,de,1
Swiftwater Cliffs,DFT,de,1
Swiftwater Cliffs,FDN,de,1
Swiftwater Cliffs,TDM,de,2
Sword Coast Sailor,CLB,de,2
Swords to Plowshares,BRC,de,1
Swords to Plowshares,CST,de,1
Swords to Plowshares,EOC,de,1
Swords to Plowshares,FIC,en,1
Sycorax Commander,WHO,de,1
Sylvan Scavenging,FDN,de,2
Synchronous Sliver,PLC,de,1
Syncopate,FIN,de,2
Syncopate,INR,de,1
Syncopate,VOW,de,1
Synod Centurion,DDF,de,3
Synthesizer Labship,EOE,de,1
Syphon Fuel,DFT,de,4
Syphon Mind,FIC,en,1
"Syr Konrad, the Grim",DSC,de,1
"Syr Konrad, the Grim",FCA,en,1
"Syr Vondam, the Lucent",EOE,de,1
Systems Override,EOE,de,1
Tabaxi Toucaneers,CLB,de,1
Tainted Field,CMM,de,1
Taj-Nar Swordsmith,C17,de,1
Tajuru Pathwarden,FDN,de,1
Take Flight,BRO,de,1
Talisman of Conviction,FIC,de,1
Talisman of Dominance,DRC,de,1
Talisman of Dominance,FIC,en,1
Talisman of Hierarchy,FIC,en,1
Talisman of Indulgence,DSC,de,1
Talisman of Indulgence,FIC,de,1
Talisman of Progress,FIC,en,1
Talisman of Progress,M3C,de,1
Tandem Takedown,MOM,en,1
Tangle Asp,5DN,de,1
Tangle Golem,DST,de,1
Tangle Spider,DST,de,2
Tanglewalker,DST,de,1
"Tannuk, Memorial Ensign",EOE,de,1
Tapestry Warden,EOE,de,1
Tasha's Hideous Laughter,AFR,en,1
Tataru Taru,FIC,en,1
Taunting Kobold,CLB,de,1
Tavern Brawler,CLB,de,2
"Tawnos, Solemn Survivor",BRC,de,1
Teardrop Kami,BOK,de,3
Tears of Rage,DST,de,1
"Tekuthal, Inquiry Dominus",EOC,de,1
Tel-Jilad Chosen,MRD,de,1
Tel-Jilad Lifebreather,5DN,de,1
Tel-Jilad Outrider,DST,de,1
Tel-Jilad Wolf,DST,de,3
Telepathy,M10,de,2
Teller of Tales,CHK,de,1
Telling Time,GK1,de,3
Tempered Steel,2XM,de,1
Tempest Hawk,TDM,de,1
Temple of Abandon,PIP,de,1
Temple of Deceit,BRC,de,2
Temple of Deceit,DRC,de,1
Temple of Enlightenment,BRC,de,1
Temple of Enlightenment,EOC,de,1
Temple of Epiphany,BRC,de,1
Temple of Epiphany,DRC,de,1
Temple of Epiphany,EOC,de,1
Temple of Malice,BRC,de,1
Temple of Malice,FDN,de,1
Temple of Plenty,PIP,de,1
Temple of Silence,BRC,de,1
Temple of Silence,DRC,de,1
Temple of the Dragon Queen,AFR,de,1
Temple of the Dragon Queen,AFR,en,1
Temple of the False God,DSC,de,1
Temple of the False God,FIC,en,1
Temple of the False God,PIP,de,1
Temple of Triumph,EOC,de,1
Temple of Triumph,PIP,de,1
Temporal Cleansing,MOM,en,1
Temporal Intervention,EOE,de,3
Temur Battlecrier,TDM,de,1
Temur Monument,TDM,de,1
Tenth District Hero,MKM,en,1
"Tenza, Godo's Maul",DMC,de,1
Terastodon,M3C,en,1
Terisian Mindbreaker,BRO,de,1
Terisiare's Devastation,BRC,de,1
Terminal Velocity,EOE,de,1
"Terra, Herald of Hope",FIC,de,1
Terraformer,RAV,de,1
Terramorphic Expanse,BRC,de,1
Terramorphic Expanse,DRC,de,1
Terramorphic Expanse,PIP,de,1
Terrapact Intimidator,EOE,de,1
Terrasymbiosis,EOE,de,1
"Terrian, World Tyrant",DFT,de,1
Territorial Gorger,KLD,en,1
Terror of Mount Velus,FDN,de,1
Tersa Lightshatter,TDM,de,1
"Teshar, Ancestor's Apostle",CMM,de,1
Test of Faith,MMA,de,1
"Tetsuko Umezawa, Fugitive",MOC,en,1
"Tezzeret, Cruel Captain",EOE,de,1
"Tezzeret, Cruel Captain Emblem",TEOE,de,1
Tezzeret's Gambit,EOC,de,1
Thancred Waters,FIC,en,1
Thaumaton Torpedo,EOE,de,2
Thawbringer,EOE,de,4
The Atropal,TAFR,en,1
"The Beast, Deathless Prince",WHO,de,1
The Blackjack,TFIC,de,2
The Book of Exalted Deeds,AFR,en,2
The Cyber-Controller,WHO,de,1
The Dalek Emperor,WHO,de,1
The Earth Crystal,FIN,de,1
The Eternity Elevator,EOE,de,1
"The Falcon, Airship Restored",FIC,de,1
The Fall of Lord Konda // Fragment of Konda,NEO,en,1
The Flood of Mars,WHO,de,1
The Gold Saucer,FIN,de,1
The Masamune,FIN,de,1
"The Master, Formed Anew",WHO,de,1
"The Master, Gallifrey's End",WHO,de,1
"The Master, Mesmerist",WHO,de,1
"The Master, Multiplied",WHO,de,1
The Mightstone and Weakstone,BRO,de,1
The Monarch,TFIC,de,2
The Mycosynth Gardens,EOC,de,1
The Prima Vista,FIN,de,1
The Rani,WHO,de,1
The Second Doctor,WHO,de,1
The Sound of Drums,WHO,de,1
The Speed Demon,DFT,de,1
The Toymaker's Trap,WHO,de,1
The Unspeakable,CHK,de,1
The Valeyard,WHO,de,1
The Wandering Minstrel,FIN,de,2
The Warring Triad,FIC,de,1
The Wind Crystal,FIN,de,1
Thermopod,CSP,de,2
Thief of Hope,MM2,de,2
Thieves' Tools,AFR,de,1
Thieves' Tools,AFR,en,1
Thieves' Tools,CLB,de,1
Thieving Magpie,8ED,de,2
Thieving Magpie,DMR,de,2
Think Twice,FDN,de,1
Think Twice,INR,de,1
Think Twice,TDC,de,1
Third Path Savant,BRO,de,1
Thirst for Knowledge,BRC,de,1
Thirst for Knowledge,EOC,de,1
This Is How It Ends,WHO,de,1
Thopter,TBRC,de,4
Thopter,TDFT,de,4
Thopter,TEOC,de,1
Thopter Fabricator,DFT,de,1
Thopter Shop,BRC,de,1
Thopter Spy Network,DRC,de,1
Thornweald Archer,FDN,de,2
Thornwood Falls,TDM,de,1
Thought Monitor,EOC,de,1
Thought Monitor,MKC,de,1
Thought Prison,MRD,de,1
Thought Vessel,BRC,de,1
Thought Vessel,DSC,de,1
Thought Vessel,FIC,en,1
Thoughtbind,CHK,de,2
Thoughtcast,BRC,de,1
Thrakkus the Butcher,CLB,de,1
Thran Dynamo,BRC,de,1
Thran Power Suit,BRO,de,1
Thran Vigil,BRO,de,1
Thrashing Brontodon,FDN,de,1
Thraxodemon,BRO,de,1
"Three Dog, Galaxy News DJ",PIP,de,1
Three Tree City,BLB,de,1
Three Tree Mascot,FDN,de,2
Three Tree Rootweaver,BLB,de,2
Threefold Thunderhulk,EOC,de,1
Thrill of Possibility,FDN,de,1
Thrive,2X2,de,2
Thriving Moor,DSC,de,1
Thrummingbird,EOC,de,1
Thunderhead Gunner,DFT,de,1
Thunderhead Squadron,MOM,en,1
Thunderheads,GK1,de,2
Thundersong Trumpeter,MM3,de,1
Thundersteel Colossus,NEO,en,1
Tibor and Lumia,GK1,de,1
Ticket Tortoise,DFT,de,2
Tidal Force,C13,en,1
Tidespout Tyrant,RVR,de,1
Tidewater Minion,RAV,de,3
"Tidus, Blitzball Star",FIN,de,1
Tifa's Limit Break,FIN,de,2
Time Reaper,WHO,de,1
Timeline Culler,EOE,de,1
Tin Street Hooligan,GPT,de,1
Titan Forge,EOC,de,1
Titania's Command,BRO,de,1
Titanium Golem,MRD,de,1
To Arms!,RVR,de,2
Tocasia's Onulet,BRO,de,1
Tocasia's Welcome,BRO,de,1
Tolarian Terror,FDN,de,2
Tomakul Scrapsmith,BRO,de,1
Tome of Legends,FIC,en,1
"Tomorrow, Azami's Familiar",BOK,de,1
Tonberry,FIN,de,1
Took Reaper,LTR,de,1
Topaz Dragon // Entropic Cloud,CLB,de,1
"Torbran, Thane of Red Fell",ELD,en,1
"Torgal, A Fine Hound",FIN,de,2
Torpid Moloch,RAV,de,3
Torrential Gearhulk,FIC,en,1
Touch the Spirit Realm,NEO,en,1
Tower Geist,INR,de,1
Town Gossipmonger // Incited Rabble,INR,de,1
Town Greeter,FIN,de,2
Tractor Beam,EOE,de,1
Trade Route Envoy,TDM,de,1
Trading Post,BRC,de,1
Tragic Arrogance,FIC,de,1
Tragic Banshee,FDN,de,2
Tragic Trajectory,EOE,de,1
Trailblazer's Torch,CLB,de,1
Trailblazing Historian,MOM,en,1
Train of Thought,DDJ,de,6
Trained Armodon,DPA,de,1
Tranquil Cove,DFT,de,1
Tranquil Cove,FDN,de,1
Tranquil Cove,TDM,en,1
Transguild Courier,DMC,de,1
Transit Mage,DFT,de,2
Transmogrant's Crown,BRO,de,1
Transpose,FIC,en,1
Traveling Minister,VOW,de,1
"Traxos, Scourge of Kroog",BRC,de,1
Treasure,TBLB,de,1
Treasure,TCLB,de,1
Treasure,TDFT,de,3
Treasure,TFDN,de,4
Treasure,TFIN,de,7
Treasure,TFIN,en,1
Treasure,TPIP,de,4
Treasure,TTDM,de,2
Treasure,TWHO,de,1
Treasure Keeper,CLB,de,1
Treeguard Duo,BLB,de,1
Treetop Sentries,BLB,de,3
Treetop Snarespinner,FDN,de,2
Trench Stalker,BRO,de,1
Tresserhorn Skyknight,CSP,de,1
Tribute to Horobi // Echo of Death's Wail,NEO,en,1
Trinket Mage,DDF,de,3
Trip Up,DFT,de,2
Trophy Hunter,RAV,de,1
Tundra Wolves,10E,de,2
Tune Up,DFT,de,1
Twin Bolt,TDM,en,1
Twinblade Blessing,FDN,de,1
Twinblade Geist // Twinblade Invocation,INR,de,1
Twinblade Paladin,FDN,de,1
Twinmaw Stormbrood // Charring Bite,TDM,de,2
Twinning Staff,NCC,de,1
Two-Handed Axe // Sweeping Cleave,CLB,de,1
"Tyrox, Saurid Tyrant",DFT,de,1
Uba Mask,CHK,de,2
Ugin's Insight,M3C,en,1
Uktabi Drake,TSR,de,2
"Ultros, Obnoxious Octopus",FIN,de,2
"Umaro, Raging Yeti",FIC,de,1
Umbral Collar Zealot,EOE,de,2
Unbreakable Formation,RVR,de,1
Uncharted Haven,FDN,de,11
Uncharted Voyage,FDN,de,2
Uncontrollable Anger,CHK,de,2
Undercity Dire Rat,FIN,de,1
Undercity Scrounger,NEO,en,1
Underdark Explorer,CLB,de,1
Underfoot Underdogs,TDM,de,2
Underground River,FIC,en,1
Undergrowth Leopard,TDM,de,1
Underworld Connections,VOC,en,1
Undying Malice,FDN,de,1
Undying Malice,VOW,de,1
Unearthly Blizzard,CHK,de,1
Unexpected Request,FIN,de,1
Unforge,DST,de,1
Unholy Strength,9ED,de,1
United Battlefront,TDM,de,1
Universal Solvent,CLB,de,1
Universal Surveillance,EOC,de,1
Unleash Shell,BRO,de,1
Unnatural Speed,CHK,de,1
Unravel,EOE,de,1
Unsummon,FDN,de,5
Unswerving Sloth,DFT,de,1
Untamed Hunger,FDN,de,1
Ur-Golem's Eye,C14,de,3
Urianger Augurelt,FIC,en,1
Uruk-hai Berserker,LTR,de,1
"Urza, Chief Artificer",BRC,de,1
"Urza, Powerstone Prodigy",BRO,de,1
"Urza, Prince of Kroog",BRO,de,2
Urza's Armor,8ED,de,1
Urza's Rebuff,BRO,de,1
Urza's Ruinous Blast,CMM,de,1
Urza's Tower,M3C,de,1
Uthros Psionicist,EOE,de,1
Uthros Research Craft,EOC,de,1
Utopia Mycon,TSR,de,1
Utopia Sprawl,RVR,de,2
Utvara Scalper,CLU,de,2
"Vaan, Street Thief",FIN,de,1
Vacuumelt,DDJ,de,1
Valkyrie Harbinger,KHM,de,1
Valor Made Real,CNS,de,1
Valor's Flagship,DFT,de,1
Valorous Stance,PIP,de,1
Vampire Interloper,FDN,de,1
Vampire Neonate,FDN,de,1
Vampire Soulcaller,FDN,de,3
Vampire Spawn,FDN,de,1
Vanguard Seraph,FDN,de,2
Vanquish,5DN,de,1
Vanquisher's Banner,LCC,de,1
Vashta Nerada,WHO,de,1
Vault 101: Birthday Party,PIP,de,1
Vault 21: House Gambit,PIP,de,1
Vault of Whispers,BRC,de,2
Vaultguard Trooper,EOE,de,1
Vedalken Dismisser,MMA,de,1
Vedalken Engineer,NEC,de,2
Vedalken Entrancer,M13,de,1
Vedalken Humiliator,MOC,de,1
Vedalken Plotter,CMD,de,1
Vehicle,TDFT,de,3
Veil of Secrecy,BOK,de,1
Veiling Oddity,TSR,de,1
Veloheart Bike,DFT,de,1
Venerable Kumo,CHK,de,3
Venerable Monk,DVD,de,3
Vengeance,9ED,de,2
Vengeful Bloodwitch,FDN,de,2
Venomsac Lagac,DFT,de,3
"Venser, Shaper Savant",FCA,de,1
Verdant Eidolon,DIS,de,4
"Veronica, Dissident Scribe",PIP,de,1
Vertigo Spawn,CN2,de,1
Vesper Ghoul,DIS,de,2
Veteran Armorer,RAV,de,1
Veteran Armorsmith,DDO,de,1
Veteran Cavalier,9ED,de,2
Veteran Dungeoneer,AFR,en,1
Veteran Guardmouse,BLB,de,1
Veteran Ice Climber,TDM,de,2
Veteran Soldier,CLB,de,1
Vex,DST,de,2
"Vhal, Candlekeep Researcher",CLB,de,3
Viashino Slasher,RAV,de,1
Vicious Battlerager,CLB,de,3
Vicious Betrayal,5DN,de,1
"Viconia, Drow Apostate",CLB,de,4
Vigean Hydropon,DIS,de,1
Vigilance,CHK,de,3
Vigor Mortis,GK1,de,1
Village Messenger // Moonrise Intruder,INR,de,1
Villainous Ogre,CHK,de,1
Vincent's Limit Break,FIN,de,2
Vindicate,BRC,de,1
Vindicate,FIC,en,1
